SRA Run	BioProject	Manure	Collection_Date	Continent	Country	Coordinate
CNS0178474	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178475	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178476	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178477	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178478	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178479	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178480	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178481	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178482	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178483	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178484	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178485	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178486	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178487	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178488	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178489	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178490	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178491	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178492	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178493	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178494	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178495	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178496	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178497	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178498	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178499	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178500	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178501	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178502	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178503	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178504	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178505	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178506	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178507	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178508	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178509	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178510	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178511	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178512	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178513	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178514	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178515	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178516	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178517	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178518	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178519	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178520	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178521	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178522	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178523	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178524	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178525	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178526	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178527	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178528	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178529	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178530	CNP0000824	swine	2018	Asia	China	28.7N115.9E
CNS0178531	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178532	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178533	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178534	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178535	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178536	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178537	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178538	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178539	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178540	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178541	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178542	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178543	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178544	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178545	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178546	CNP0000824	swine	2016	Asia	China	24.5N112.8E
CNS0178573	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178574	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178575	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178576	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178577	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178578	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178579	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178581	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178582	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178583	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178584	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178585	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178586	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178588	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178589	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178590	CNP0000824	swine	2018	Asia	China	25.2N116.2E
CNS0178592	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178593	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178594	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178595	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178596	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178597	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178598	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178599	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178600	CNP0000824	swine	2017	Asia	China	25.2N116.2E
CNS0178602	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178603	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178604	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178605	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178606	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178607	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178608	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178609	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178610	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178611	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178612	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178613	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178614	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178615	CNP0000824	swine	2017	Asia	China	24.8N115.0E
CNS0178941	CNP0000824	swine	2015	Asia	China	28.7N115.9E
CNS0178942	CNP0000824	swine	2015	Asia	China	28.7N115.9E
CNS0178943	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178944	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178945	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178946	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178947	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178948	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178949	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178950	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178951	CNP0000824	swine	2015	Asia	China	28.7N115.9E
CNS0178952	CNP0000824	swine	2015	Asia	China	28.7N115.9E
CNS0178953	CNP0000824	swine	2015	Asia	China	28.7N115.9E
CNS0178954	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178955	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178956	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178957	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178958	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178959	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178960	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178961	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178962	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178963	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178964	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178965	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178966	CNP0000824	swine	2015	Asia	China	30.0N102.0E
CNS0178967	CNP0000824	swine	2015	Asia	China	28.7N115.9E
SRR5976180	PRJNA400119	swine	2015	Asia	China	
SRR5976181	PRJNA400119	swine	2015	Asia	China	
SRR5976182	PRJNA400119	swine	2015	Asia	China	
SRR5976183	PRJNA400119	swine	2015	Asia	China	
SRR5976184	PRJNA400119	swine	2015	Asia	China	
SRR5976185	PRJNA400119	swine	2015	Asia	China	
SRR5976186	PRJNA400119	swine	2015	Asia	China	
SRR5976187	PRJNA400119	swine	2015	Asia	China	
SRR10209664	PRJNA574295	swine	2017	Europe	Norway	
SRR10209665	PRJNA574295	swine	2017	Europe	Norway	
SRR10209666	PRJNA574295	swine	2017	Europe	Norway	
SRR10209667	PRJNA574295	swine	2017	Europe	Norway	
SRR10209668	PRJNA574295	swine	2017	Europe	Norway	
SRR10209669	PRJNA574295	swine	2017	Europe	Norway	
SRR10209670	PRJNA574295	swine	2017	Europe	Norway	
SRR10209671	PRJNA574295	swine	2017	Europe	Norway	
SRR10209672	PRJNA574295	swine	2017	Europe	Norway	
SRR10209673	PRJNA574295	swine	2017	Europe	Norway	
SRR10209674	PRJNA574295	swine	2017	Europe	Norway	
SRR10209675	PRJNA574295	swine	2017	Europe	Norway	
SRR10209676	PRJNA574295	swine	2017	Europe	Norway	
SRR10209677	PRJNA574295	swine	2017	Europe	Norway	
SRR10209678	PRJNA574295	swine	2017	Europe	Norway	
SRR10209679	PRJNA574295	swine	2017	Europe	Norway	
SRR10209680	PRJNA574295	swine	2017	Europe	Norway	
SRR10209681	PRJNA574295	swine	2017	Europe	Norway	
SRR10209682	PRJNA574295	swine	2017	Europe	Norway	
SRR10209683	PRJNA574295	swine	2017	Europe	Norway	
SRR10209684	PRJNA574295	swine	2017	Europe	Norway	
SRR10209685	PRJNA574295	swine	2017	Europe	Norway	
SRR10209686	PRJNA574295	swine	2017	Europe	Norway	
SRR10209687	PRJNA574295	swine	2017	Europe	Norway	
SRR11413581	PRJNA553258	swine	2016	North_America	USA	
SRR11413583	PRJNA553258	swine	2016	North_America	USA	
SRR11413584	PRJNA553258	swine	2016	North_America	USA	
SRR11413585	PRJNA553258	swine	2016	North_America	USA	
SRR11413586	PRJNA553258	swine	2016	North_America	USA	
SRR11413587	PRJNA553258	swine	2016	North_America	USA	
SRR11413589	PRJNA553258	swine	2016	North_America	USA	
SRR11413590	PRJNA553258	swine	2016	North_America	USA	
SRR11413591	PRJNA553258	swine	2016	North_America	USA	
SRR11413592	PRJNA553258	swine	2016	North_America	USA	
SRR11413593	PRJNA553258	swine	2016	North_America	USA	
SRR11413595	PRJNA553258	swine	2016	North_America	USA	
SRR11413596	PRJNA553258	swine	2016	North_America	USA	
SRR11413597	PRJNA553258	swine	2016	North_America	USA	
SRR11413598	PRJNA553258	swine	2016	North_America	USA	
SRR11413599	PRJNA553258	swine	2016	North_America	USA	
SRR11413600	PRJNA553258	swine	2016	North_America	USA	
SRR8960082	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960083	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960084	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960197	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960198	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960236	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960239	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960240	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960241	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960242	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960243	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960244	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960245	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960246	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960247	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960248	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960250	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960251	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960252	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960253	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960258	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960259	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960272	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960273	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960282	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960283	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960284	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960285	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960294	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960298	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960300	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960337	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960340	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960342	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960352	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960369	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960394	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960395	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960396	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960397	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960398	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960399	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960400	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960401	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960404	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960405	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960406	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960407	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960426	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960427	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960428	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960429	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960430	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960431	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960432	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960440	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960441	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960472	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960473	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960479	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960483	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960484	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960485	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960491	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960492	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960493	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960494	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960495	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960496	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960497	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960498	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960499	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960500	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960501	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960502	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960503	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960504	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960505	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960507	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960508	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960509	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960510	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960521	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960522	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960573	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960574	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960575	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960576	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960578	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960586	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960588	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960589	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960680	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960681	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960682	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960683	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960685	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960700	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960701	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960719	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960720	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960721	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960736	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960748	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960756	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960758	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960759	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960760	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960761	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960762	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960763	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960798	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960818	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960827	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960828	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960829	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960830	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960831	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960832	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960834	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960881	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960882	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960884	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960932	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960933	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960934	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960935	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960937	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960946	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960947	PRJNA526405	swine	2017	Oceania	Australia	
SRR8960979	PRJNA526405	swine	2017	Oceania	Australia	
SRR11185234	PRJNA526405	swine	2017	Oceania	Australia	
SRR11185237	PRJNA526405	swine	2017	Oceania	Australia	
SRR11185253	PRJNA526405	swine	2017	Oceania	Australia	
SRR11185263	PRJNA526405	swine	2017	Oceania	Australia	
SRR13243531	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13243542	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13243553	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13243554	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13358351	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358360	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358362	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358363	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358364	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358365	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358366	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358387	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358388	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358389	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358392	PRJNA684454	swine	2020	South_America	Brazil	22.9527S46.54418W
SRR13358398	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358399	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358400	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358401	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358403	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358404	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358406	PRJNA684454	swine	2020	South_America	Brazil	1.45583S48.50444W
SRR13358450	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358452	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358453	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358454	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358455	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358456	PRJNA684454	swine	2020	South_America	Brazil	22.22111S54.80556W
SRR13358457	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13358458	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13358459	PRJNA684454	swine	2020	South_America	Brazil	26.91944S49.06611W
SRR13400969	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400970	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400971	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400995	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400996	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400997	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13400998	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13401004	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR13401005	PRJNA684454	swine	2020	South_America	Brazil	3.7737S38.5748W
SRR20337159	PRJNA859407	cattle	2020	Asia	China	
SRR20337166	PRJNA859407	cattle	2020	Asia	China	
SRR20337167	PRJNA859407	cattle	2020	Asia	China	
SRR20337168	PRJNA859407	cattle	2020	Asia	China	
SRR20337179	PRJNA859407	cattle	2020	Asia	China	
SRR20337180	PRJNA859407	cattle	2020	Asia	China	
SRR13180915	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180918	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180920	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180921	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180925	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180927	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180928	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180930	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180931	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180932	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180933	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180936	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180937	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180938	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180941	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180943	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
SRR13180944	PRJNA681986	cattle	2020	Europe	France	45.7N3.01E
