Shannon	Antimicrobial_usage_in_livestock	Scale_of_livestock_breeding	Agricultural_production	Economic_level	Livestock_feces_production	Pesticides_usage	Livestock_meat_production	Fertilization_of_livestock_manure	Human_population
5.03777	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.19703	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.06585	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.07699	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
2.39824	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.71281	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.82409	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.23699	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.64178	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.32103	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.28962	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.49542	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.49273	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.48237	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
2.6674	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.46989	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.66225	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
4.21938	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
4.25743	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
4.50064	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
4.58524	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
5.14167	114.25339	991932763	95657930.0	2018.400292	8590173541.0	0.35	7029	1561929004.0	1369003.306
4.7455	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.68742	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.35393	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.68157	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.68526	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.8253	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.99357	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.5187	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.45519	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.26134	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.99574	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.74682	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.344	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.247	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.72478	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.92832	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.75172	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.34764	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.78503	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.73786	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.33792	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.78894	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.26388	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.79566	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.60847	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.1263	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.36511	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.38258	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.8246	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.46275	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.01912	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.41215	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.95597	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.71744	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.37879	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.7972	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.36813	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.26344	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.77061	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.20494	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.37141	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.31037	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.67247	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.82788	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.15208	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.36714	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.15661	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.92789	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.81547	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.68466	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.23536	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.67341	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.34777	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.51882	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.02559	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.3374	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.38271	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.70222	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.79972	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.68884	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.56505	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.27252	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.09856	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.22421	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.30096	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.39467	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.59495	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.04712	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.60293	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.3828	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.65462	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.87939	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.03846	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.8727	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.85524	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.07041	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.97698	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.46785	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.5943	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.80058	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.48667	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.9554	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.85757	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.59463	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.02047	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.12632	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.21336	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.56201	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
2.84005	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
2.93991	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.57805	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.00232	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.9261	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.05624	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.40221	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.81204	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.69513	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.41785	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.10807	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.73694	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
2.5605	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.17123	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.61757	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.48271	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.78162	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.96919	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
2.5629	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.30756	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.5822	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.04367	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.76951	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.2329	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.47046	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.39481	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.28427	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.4583	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.22984	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.15076	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.7435	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.93342	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.45007	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.59368	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.65452	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.08445	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.10556	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.22706	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.0666	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.71252	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
3.24303	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.60212	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.74639	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.78754	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.91742	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
2.86852	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.02263	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.42887	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.21258	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.34602	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.70308	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.71049	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
3.97804	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.95388	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.21818	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.15965	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.23813	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.94839	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.24129	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.08598	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
4.747	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
5.16242	36.395947	317510495	4280320.863	47944.53274	1199084397.0	3.77	8064	501731218.4	82896.696
7.30756	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.71434	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.41395	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.52625	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.45889	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.83239	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.05062	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.10922	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.78125	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.04822	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.13699	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.74013	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.23807	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.16321	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.90262	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.55117	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.04495	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.67265	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.33411	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.74793	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.04091	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.13316	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.64713	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.6808	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.66908	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.50119	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.33317	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.88766	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.03246	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.25618	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.11995	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.69996	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.77257	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.00621	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.01001	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.16291	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.83765	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.63505	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.69929	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.61559	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.30797	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.91298	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.2912	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.01886	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.51087	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.00222	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.88903	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.2629	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.10576	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.72552	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.80561	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.39523	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.52185	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.55278	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.43733	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.84066	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.46511	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.45022	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.94897	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.42391	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.68992	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.27382	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.09445	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.37256	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.50032	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
8.29899	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
7.50188	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.07608	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.91494	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
2.91503	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.2239	60.203117	196872000	14092870.29	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.06723	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
6.15043	60.203117	196872000	14092870.29	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.90086	60.203117	196872000	14092666.38	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.92002	60.203117	196872000	14092666.38	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.2399	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
3.02226	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.67981	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.05182	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.46772	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.27271	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.26231	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.95074	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
4.88196	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.6746	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.22776	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
4.47114	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
3.90544	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.5115	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
4.22689	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.84129	60.203117	196872000	14092664.1	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
